date,municipality,metric,cases
2020-09-14,Ardsley,new,0
2020-09-14,Bedford,total,288
2020-09-14,Bedford,active,14
2020-09-14,Bedford,new,4
2020-09-14,Briarcliff Manor,total,125
2020-09-14,Briarcliff Manor,active,9
2020-09-14,Briarcliff Manor,new,1
2020-09-14,Bronxville,total,95
2020-09-14,Bronxville,active,5
2020-09-14,Bronxville,new,1
2020-09-14,Buchanan,total,45
2020-09-14,Buchanan,active,2
2020-09-14,Buchanan,new,0
2020-09-14,Cortlandt,total,974
2020-09-14,Cortlandt,active,17
2020-09-14,Cortlandt,new,4
2020-09-14,Croton-on-Hudson,total,216
2020-09-14,Croton-on-Hudson,active,3
2020-09-14,Croton-on-Hudson,new,1
2020-09-14,Dobbs Ferry,total,344
2020-09-14,Dobbs Ferry,active,8
2020-09-14,Dobbs Ferry,new,3
2020-09-14,Eastchester,total,471
2020-09-14,Eastchester,active,3
2020-09-14,Eastchester,new,1
2020-09-14,Elmsford,total,218
2020-09-14,Elmsford,active,4
2020-09-14,Elmsford,new,1
2020-09-14,Greenburgh,total,1267
2020-09-14,Greenburgh,active,17
2020-09-14,Greenburgh,new,3
2020-09-14,Harrison,total,453
2020-09-14,Harrison,active,10
2020-09-14,Harrison,new,2
2020-09-14,Hastings-on-Hudson,total,145
2020-09-14,Hastings-on-Hudson,active,4
2020-09-14,Hastings-on-Hudson,new,2
2020-09-14,Irvington,total,88
2020-09-14,Irvington,active,1
2020-09-14,Irvington,new,0
2020-09-14,Larchmont,total,78
2020-09-14,Larchmont,active,3
2020-09-14,Larchmont,new,0
2020-09-14,Lewisboro,total,130
2020-09-14,Lewisboro,active,8
2020-09-14,Lewisboro,new,2
2020-09-14,Mamaroneck Town,total,190
2020-09-14,Mamaroneck Town,active,11
2020-09-14,Mamaroneck Town,new,3
2020-09-14,Mamaroneck Village,total,497
2020-09-14,Mamaroneck Village,active,7
2020-09-14,Mamaroneck Village,new,2
2020-09-14,Mount Kisco,total,310
2020-09-14,Mount Kisco,active,15
2020-09-14,Mount Kisco,new,0
2020-09-14,Mount Pleasant,total,620
2020-09-14,Mount Pleasant,active,10
2020-09-14,Mount Pleasant,new,4
2020-09-14,Mount Vernon,total,2870
2020-09-14,Mount Vernon,active,22
2020-09-14,Mount Vernon,new,7
2020-09-14,New Castle,total,237
2020-09-14,New Castle,active,19
2020-09-14,New Castle,new,10
2020-09-14,New Rochelle,total,3259
2020-09-14,New Rochelle,active,49
2020-09-14,New Rochelle,new,10
2020-09-14,North Castle,total,232
2020-09-14,North Castle,active,8
2020-09-14,North Castle,new,2
2020-09-14,North Salem,total,155
2020-09-14,North Salem,active,3
2020-09-14,North Salem,new,1
2020-09-14,Ossining Town,total,164
2020-09-14,Ossining Town,active,1
2020-09-14,Ossining Town,new,0
2020-09-14,Ossining Village,total,1124
2020-09-14,Ossining Village,active,13
2020-09-14,Ossining Village,new,3
2020-09-14,Peekskill,total,1063
2020-09-14,Peekskill,active,10
2020-09-14,Peekskill,new,0
2020-09-14,Pelham,total,176
2020-09-14,Pelham,active,0
2020-09-14,Pelham,new,0
2020-09-14,Pelham Manor,total,127
2020-09-14,Pelham Manor,active,2
2020-09-14,Pelham Manor,new,2
2020-09-14,Pleasantville,total,147
2020-09-14,Pleasantville,active,9
2020-09-14,Pleasantville,new,2
2020-09-14,Port Chester,total,1339
2020-09-14,Port Chester,active,15
2020-09-14,Port Chester,new,1
2020-09-14,Pound Ridge,total,30
2020-09-14,Pound Ridge,active,1
2020-09-14,Pound Ridge,new,1
2020-09-14,Rye Brook,total,198
2020-09-14,Rye Brook,active,5
2020-09-14,Rye Brook,new,1
2020-09-14,Rye City,total,230
2020-09-14,Rye City,active,5
2020-09-14,Rye City,new,1
2020-09-14,Scarsdale,total,381
2020-09-14,Scarsdale,active,4
2020-09-14,Scarsdale,new,3
2020-09-14,Sleepy Hollow,total,459
2020-09-14,Sleepy Hollow,active,16
2020-09-14,Sleepy Hollow,new,2
2020-09-14,Somers,total,439
2020-09-14,Somers,active,21
2020-09-14,Somers,new,7
2020-09-14,Tarrytown,total,314
2020-09-14,Tarrytown,active,8
2020-09-14,Tarrytown,new,3
2020-09-14,Tuckahoe,total,146
2020-09-14,Tuckahoe,active,1
2020-09-14,Tuckahoe,new,0
2020-09-14,White Plains,total,1959
2020-09-14,White Plains,active,34
2020-09-14,White Plains,new,6
2020-09-14,Yonkers,total,7812
2020-09-14,Yonkers,active,125
2020-09-14,Yonkers,new,37
2020-09-14,Yorktown,total,786
2020-09-14,Yorktown,active,18
2020-09-14,Yorktown,new,8
2020-09-14,Totals,total,30304
2020-09-14,Totals,active,541
2020-09-14,Totals,new,141
2020-09-15,Ardsley,total,103
2020-09-15,Ardsley,active,1
2020-09-15,Ardsley,new,0
2020-09-15,Bedford,total,289
2020-09-15,Bedford,active,12
2020-09-15,Bedford,new,1
2020-09-15,Briarcliff Manor,total,126
2020-09-15,Briarcliff Manor,active,9
2020-09-15,Briarcliff Manor,new,1
2020-09-15,Bronxville,total,95
2020-09-15,Bronxville,active,5
2020-09-15,Bronxville,new,0
2020-09-15,Buchanan,total,45
2020-09-15,Buchanan,active,2
2020-09-15,Buchanan,new,NA
2020-09-15,Cortlandt,total,974
2020-09-15,Cortlandt,active,14
2020-09-15,Cortlandt,new,0
2020-09-15,Croton-on-Hudson,total,216
2020-09-15,Croton-on-Hudson,active,3
2020-09-15,Croton-on-Hudson,new,0
2020-09-15,Dobbs Ferry,total,344
2020-09-15,Dobbs Ferry,active,8
2020-09-15,Dobbs Ferry,new,0
2020-09-15,Eastchester,total,471
2020-09-15,Eastchester,active,2
2020-09-15,Eastchester,new,0
2020-09-15,Elmsford,total,218
2020-09-15,Elmsford,active,4
2020-09-15,Elmsford,new,0
2020-09-15,Greenburgh,total,1267
2020-09-15,Greenburgh,active,16
2020-09-15,Greenburgh,new,0
2020-09-15,Harrison,total,454
2020-09-15,Harrison,active,11
2020-09-15,Harrison,new,1
2020-09-15,Hastings-on-Hudson,total,145
2020-09-15,Hastings-on-Hudson,active,4
2020-09-15,Hastings-on-Hudson,new,0
2020-09-15,Irvington,total,88
2020-09-15,Irvington,active,1
2020-09-15,Irvington,new,0
2020-09-15,Larchmont,total,78
2020-09-15,Larchmont,active,3
2020-09-15,Larchmont,new,NA
2020-09-15,Lewisboro,total,132
2020-09-15,Lewisboro,active,9
2020-09-15,Lewisboro,new,2
2020-09-15,Mamaroneck Town,total,190
2020-09-15,Mamaroneck Town,active,10
2020-09-15,Mamaroneck Town,new,0
2020-09-15,Mamaroneck Village,total,497
2020-09-15,Mamaroneck Village,active,7
2020-09-15,Mamaroneck Village,new,0
2020-09-15,Mount Kisco,total,310
2020-09-15,Mount Kisco,active,13
2020-09-15,Mount Kisco,new,0
2020-09-15,Mount Pleasant,total,622
2020-09-15,Mount Pleasant,active,12
2020-09-15,Mount Pleasant,new,2
2020-09-15,Mount Vernon,total,2872
2020-09-15,Mount Vernon,active,22
2020-09-15,Mount Vernon,new,2
2020-09-15,New Castle,total,241
2020-09-15,New Castle,active,22
2020-09-15,New Castle,new,4
2020-09-15,New Rochelle,total,3267
2020-09-15,New Rochelle,active,50
2020-09-15,New Rochelle,new,8
2020-09-15,North Castle,total,232
2020-09-15,North Castle,active,8
2020-09-15,North Castle,new,0
2020-09-15,North Salem,total,155
2020-09-15,North Salem,active,3
2020-09-15,North Salem,new,0
2020-09-15,Ossining Town,total,164
2020-09-15,Ossining Town,active,2
2020-09-15,Ossining Town,new,0
2020-09-15,Ossining Village,total,1127
2020-09-15,Ossining Village,active,16
2020-09-15,Ossining Village,new,3
2020-09-15,Peekskill,total,1064
2020-09-15,Peekskill,active,9
2020-09-15,Peekskill,new,1
2020-09-15,Pelham,total,176
2020-09-15,Pelham,active,NA
2020-09-15,Pelham,new,0
2020-09-15,Pelham Manor,total,128
2020-09-15,Pelham Manor,active,3
2020-09-15,Pelham Manor,new,1
2020-09-15,Pleasantville,total,148
2020-09-15,Pleasantville,active,10
2020-09-15,Pleasantville,new,1
2020-09-15,Port Chester,total,1339
2020-09-15,Port Chester,active,12
2020-09-15,Port Chester,new,0
2020-09-15,Pound Ridge,total,30
2020-09-15,Pound Ridge,active,1
2020-09-15,Pound Ridge,new,0
2020-09-15,Rye Brook,total,199
2020-09-15,Rye Brook,active,4
2020-09-15,Rye Brook,new,1
2020-09-15,Rye City,total,230
2020-09-15,Rye City,active,4
2020-09-15,Rye City,new,0
2020-09-15,Scarsdale,total,382
2020-09-15,Scarsdale,active,4
2020-09-15,Scarsdale,new,1
2020-09-15,Sleepy Hollow,total,459
2020-09-15,Sleepy Hollow,active,15
2020-09-15,Sleepy Hollow,new,0
2020-09-15,Somers,total,440
2020-09-15,Somers,active,22
2020-09-15,Somers,new,1
2020-09-15,Tarrytown,total,314
2020-09-15,Tarrytown,active,5
2020-09-15,Tarrytown,new,0
2020-09-15,Tuckahoe,total,146
2020-09-15,Tuckahoe,active,1
2020-09-15,Tuckahoe,new,0
2020-09-15,White Plains,total,1960
2020-09-15,White Plains,active,30
2020-09-15,White Plains,new,1
2020-09-15,Yonkers,total,7813
2020-09-15,Yonkers,active,119
2020-09-15,Yonkers,new,1
2020-09-15,Yorktown,total,788
2020-09-15,Yorktown,active,21
2020-09-15,Yorktown,new,2
2020-09-15,Totals,total,30338
2020-09-15,Totals,active,529
2020-09-15,Totals,new,34
2020-09-16,Ardsley,total,104
2020-09-16,Ardsley,active,2
2020-09-16,Ardsley,new,1
2020-09-16,Bedford,total,290
2020-09-16,Bedford,active,12
2020-09-16,Bedford,new,1
2020-09-16,Briarcliff Manor,total,126
2020-09-16,Briarcliff Manor,active,9
2020-09-16,Briarcliff Manor,new,0
2020-09-16,Bronxville,total,95
2020-09-16,Bronxville,active,3
2020-09-16,Bronxville,new,0
2020-09-16,Buchanan,total,45
2020-09-16,Buchanan,active,2
2020-09-16,Buchanan,new,0
2020-09-16,Cortlandt,total,974
2020-09-16,Cortlandt,active,11
2020-09-16,Cortlandt,new,0
2020-09-16,Croton-on-Hudson,total,216
2020-09-16,Croton-on-Hudson,active,3
2020-09-16,Croton-on-Hudson,new,0
2020-09-16,Dobbs Ferry,total,345
2020-09-16,Dobbs Ferry,active,9
2020-09-16,Dobbs Ferry,new,1
2020-09-16,Eastchester,total,472
2020-09-16,Eastchester,active,3
2020-09-16,Eastchester,new,1
2020-09-16,Elmsford,total,218
2020-09-16,Elmsford,active,4
2020-09-16,Elmsford,new,0
2020-09-16,Greenburgh,total,1271
2020-09-16,Greenburgh,active,18
2020-09-16,Greenburgh,new,4
2020-09-16,Harrison,total,455
2020-09-16,Harrison,active,11
2020-09-16,Harrison,new,1
2020-09-16,Hastings-on-Hudson,total,145
2020-09-16,Hastings-on-Hudson,active,3
2020-09-16,Hastings-on-Hudson,new,0
2020-09-16,Irvington,total,91
2020-09-16,Irvington,active,4
2020-09-16,Irvington,new,3
2020-09-16,Larchmont,total,78
2020-09-16,Larchmont,active,3
2020-09-16,Larchmont,new,0
2020-09-16,Lewisboro,total,132
2020-09-16,Lewisboro,active,7
2020-09-16,Lewisboro,new,0
2020-09-16,Mamaroneck Town,total,190
2020-09-16,Mamaroneck Town,active,9
2020-09-16,Mamaroneck Town,new,0
2020-09-16,Mamaroneck Village,total,497
2020-09-16,Mamaroneck Village,active,6
2020-09-16,Mamaroneck Village,new,0
2020-09-16,Mount Kisco,total,311
2020-09-16,Mount Kisco,active,14
2020-09-16,Mount Kisco,new,1
2020-09-16,Mount Pleasant,total,623
2020-09-16,Mount Pleasant,active,13
2020-09-16,Mount Pleasant,new,1
2020-09-16,Mount Vernon,total,2875
2020-09-16,Mount Vernon,active,25
2020-09-16,Mount Vernon,new,3
2020-09-16,New Castle,total,242
2020-09-16,New Castle,active,23
2020-09-16,New Castle,new,1
2020-09-16,New Rochelle,total,3271
2020-09-16,New Rochelle,active,52
2020-09-16,New Rochelle,new,4
2020-09-16,North Castle,total,233
2020-09-16,North Castle,active,10
2020-09-16,North Castle,new,1
2020-09-16,North Salem,total,155
2020-09-16,North Salem,active,3
2020-09-16,North Salem,new,0
2020-09-16,Ossining Town,total,165
2020-09-16,Ossining Town,active,3
2020-09-16,Ossining Town,new,1
2020-09-16,Ossining Village,total,1127
2020-09-16,Ossining Village,active,16
2020-09-16,Ossining Village,new,0
2020-09-16,Peekskill,total,1064
2020-09-16,Peekskill,active,8
2020-09-16,Peekskill,new,0
2020-09-16,Pelham,total,176
2020-09-16,Pelham,active,0
2020-09-16,Pelham,new,0
2020-09-16,Pelham Manor,total,128
2020-09-16,Pelham Manor,active,3
2020-09-16,Pelham Manor,new,0
2020-09-16,Pleasantville,total,148
2020-09-16,Pleasantville,active,8
2020-09-16,Pleasantville,new,0
2020-09-16,Port Chester,total,1339
2020-09-16,Port Chester,active,10
2020-09-16,Port Chester,new,0
2020-09-16,Pound Ridge,total,30
2020-09-16,Pound Ridge,active,1
2020-09-16,Pound Ridge,new,0
2020-09-16,Rye Brook,total,200
2020-09-16,Rye Brook,active,4
2020-09-16,Rye Brook,new,1
2020-09-16,Rye City,total,230
2020-09-16,Rye City,active,4
2020-09-16,Rye City,new,0
2020-09-16,Scarsdale,total,382
2020-09-16,Scarsdale,active,4
2020-09-16,Scarsdale,new,0
2020-09-16,Sleepy Hollow,total,461
2020-09-16,Sleepy Hollow,active,17
2020-09-16,Sleepy Hollow,new,2
2020-09-16,Somers,total,442
2020-09-16,Somers,active,24
2020-09-16,Somers,new,2
2020-09-16,Tarrytown,total,314
2020-09-16,Tarrytown,active,5
2020-09-16,Tarrytown,new,0
2020-09-16,Tuckahoe,total,146
2020-09-16,Tuckahoe,active,1
2020-09-16,Tuckahoe,new,0
2020-09-16,White Plains,total,1962
2020-09-16,White Plains,active,27
2020-09-16,White Plains,new,2
2020-09-16,Yonkers,total,7822
2020-09-16,Yonkers,active,115
2020-09-16,Yonkers,new,9
2020-09-16,Yorktown,total,792
2020-09-16,Yorktown,active,22
2020-09-16,Yorktown,new,4
2020-09-16,Totals,total,30382
2020-09-16,Totals,active,531
2020-09-16,Totals,new,44
2020-09-17,Ardsley,total,104
2020-09-17,Ardsley,active,2
2020-09-17,Ardsley,new,0
2020-09-17,Bedford,total,291
2020-09-17,Bedford,active,10
2020-09-17,Bedford,new,1
2020-09-17,Briarcliff Manor,total,126
2020-09-17,Briarcliff Manor,active,6
2020-09-17,Briarcliff Manor,new,0
2020-09-17,Bronxville,total,95
2020-09-17,Bronxville,active,2
2020-09-17,Bronxville,new,0
2020-09-17,Buchanan,total,45
2020-09-17,Buchanan,active,2
2020-09-17,Buchanan,new,0
2020-09-17,Cortlandt,total,975
2020-09-17,Cortlandt,active,10
2020-09-17,Cortlandt,new,1
2020-09-17,Croton-on-Hudson,total,217
2020-09-17,Croton-on-Hudson,active,4
2020-09-17,Croton-on-Hudson,new,1
2020-09-17,Dobbs Ferry,total,345
2020-09-17,Dobbs Ferry,active,9
2020-09-17,Dobbs Ferry,new,0
2020-09-17,Eastchester,total,472
2020-09-17,Eastchester,active,3
2020-09-17,Eastchester,new,0
2020-09-17,Elmsford,total,218
2020-09-17,Elmsford,active,4
2020-09-17,Elmsford,new,0
2020-09-17,Greenburgh,total,1274
2020-09-17,Greenburgh,active,21
2020-09-17,Greenburgh,new,3
2020-09-17,Harrison,total,456
2020-09-17,Harrison,active,11
2020-09-17,Harrison,new,1
2020-09-17,Hastings-on-Hudson,total,145
2020-09-17,Hastings-on-Hudson,active,3
2020-09-17,Hastings-on-Hudson,new,0
2020-09-17,Irvington,total,91
2020-09-17,Irvington,active,4
2020-09-17,Irvington,new,0
2020-09-17,Larchmont,total,80
2020-09-17,Larchmont,active,4
2020-09-17,Larchmont,new,2
2020-09-17,Lewisboro,total,132
2020-09-17,Lewisboro,active,7
2020-09-17,Lewisboro,new,0
2020-09-17,Mamaroneck Town,total,190
2020-09-17,Mamaroneck Town,active,9
2020-09-17,Mamaroneck Town,new,0
2020-09-17,Mamaroneck Village,total,498
2020-09-17,Mamaroneck Village,active,7
2020-09-17,Mamaroneck Village,new,1
2020-09-17,Mount Kisco,total,311
2020-09-17,Mount Kisco,active,11
2020-09-17,Mount Kisco,new,0
2020-09-17,Mount Pleasant,total,623
2020-09-17,Mount Pleasant,active,13
2020-09-17,Mount Pleasant,new,0
2020-09-17,Mount Vernon,total,2877
2020-09-17,Mount Vernon,active,25
2020-09-17,Mount Vernon,new,2
2020-09-17,New Castle,total,242
2020-09-17,New Castle,active,22
2020-09-17,New Castle,new,0
2020-09-17,New Rochelle,total,3274
2020-09-17,New Rochelle,active,54
2020-09-17,New Rochelle,new,3
2020-09-17,North Castle,total,234
2020-09-17,North Castle,active,11
2020-09-17,North Castle,new,1
2020-09-17,North Salem,total,155
2020-09-17,North Salem,active,2
2020-09-17,North Salem,new,0
2020-09-17,Ossining Town,total,165
2020-09-17,Ossining Town,active,3
2020-09-17,Ossining Town,new,0
2020-09-17,Ossining Village,total,1128
2020-09-17,Ossining Village,active,17
2020-09-17,Ossining Village,new,1
2020-09-17,Peekskill,total,1064
2020-09-17,Peekskill,active,6
2020-09-17,Peekskill,new,0
2020-09-17,Pelham,total,176
2020-09-17,Pelham,active,0
2020-09-17,Pelham,new,0
2020-09-17,Pelham Manor,total,128
2020-09-17,Pelham Manor,active,3
2020-09-17,Pelham Manor,new,0
2020-09-17,Pleasantville,total,148
2020-09-17,Pleasantville,active,8
2020-09-17,Pleasantville,new,0
2020-09-17,Port Chester,total,1341
2020-09-17,Port Chester,active,11
2020-09-17,Port Chester,new,2
2020-09-17,Pound Ridge,total,30
2020-09-17,Pound Ridge,active,1
2020-09-17,Pound Ridge,new,0
2020-09-17,Rye Brook,total,200
2020-09-17,Rye Brook,active,4
2020-09-17,Rye Brook,new,0
2020-09-17,Rye City,total,230
2020-09-17,Rye City,active,4
2020-09-17,Rye City,new,0
2020-09-17,Scarsdale,total,383
2020-09-17,Scarsdale,active,5
2020-09-17,Scarsdale,new,1
2020-09-17,Sleepy Hollow,total,463
2020-09-17,Sleepy Hollow,active,19
2020-09-17,Sleepy Hollow,new,2
2020-09-17,Somers,total,443
2020-09-17,Somers,active,24
2020-09-17,Somers,new,1
2020-09-17,Tarrytown,total,314
2020-09-17,Tarrytown,active,5
2020-09-17,Tarrytown,new,0
2020-09-17,Tuckahoe,total,146
2020-09-17,Tuckahoe,active,1
2020-09-17,Tuckahoe,new,0
2020-09-17,White Plains,total,1962
2020-09-17,White Plains,active,25
2020-09-17,White Plains,new,0
2020-09-17,Yonkers,total,7834
2020-09-17,Yonkers,active,119
2020-09-17,Yonkers,new,12
2020-09-17,Yorktown,total,796
2020-09-17,Yorktown,active,26
2020-09-17,Yorktown,new,4
2020-09-17,Totals,total,30421
2020-09-17,Totals,active,537
2020-09-17,Totals,new,39
2020-09-18,Ardsley,total,104
2020-09-18,Ardsley,active,2
2020-09-18,Ardsley,new,0
2020-09-18,Bedford,total,292
2020-09-18,Bedford,active,11
2020-09-18,Bedford,new,1
2020-09-18,Briarcliff Manor,total,127
2020-09-18,Briarcliff Manor,active,7
2020-09-18,Briarcliff Manor,new,1
2020-09-18,Bronxville,total,95
2020-09-18,Bronxville,active,1
2020-09-18,Bronxville,new,0
2020-09-18,Buchanan,total,45
2020-09-18,Buchanan,active,1
2020-09-18,Buchanan,new,0
2020-09-18,Cortlandt,total,975
2020-09-18,Cortlandt,active,9
2020-09-18,Cortlandt,new,0
2020-09-18,Croton-on-Hudson,total,217
2020-09-18,Croton-on-Hudson,active,3
2020-09-18,Croton-on-Hudson,new,0
2020-09-18,Dobbs Ferry,total,345
2020-09-18,Dobbs Ferry,active,9
2020-09-18,Dobbs Ferry,new,0
2020-09-18,Eastchester,total,472
2020-09-18,Eastchester,active,3
2020-09-18,Eastchester,new,0
2020-09-18,Elmsford,total,218
2020-09-18,Elmsford,active,4
2020-09-18,Elmsford,new,0
2020-09-18,Greenburgh,total,1277
2020-09-18,Greenburgh,active,24
2020-09-18,Greenburgh,new,3
2020-09-18,Harrison,total,456
2020-09-18,Harrison,active,9
2020-09-18,Harrison,new,0
2020-09-18,Hastings-on-Hudson,total,145
2020-09-18,Hastings-on-Hudson,active,2
2020-09-18,Hastings-on-Hudson,new,0
2020-09-18,Irvington,total,91
2020-09-18,Irvington,active,4
2020-09-18,Irvington,new,0
2020-09-18,Larchmont,total,80
2020-09-18,Larchmont,active,4
2020-09-18,Larchmont,new,0
2020-09-18,Lewisboro,total,132
2020-09-18,Lewisboro,active,6
2020-09-18,Lewisboro,new,0
2020-09-18,Mamaroneck Town,total,190
2020-09-18,Mamaroneck Town,active,9
2020-09-18,Mamaroneck Town,new,0
2020-09-18,Mamaroneck Village,total,498
2020-09-18,Mamaroneck Village,active,6
2020-09-18,Mamaroneck Village,new,0
2020-09-18,Mount Kisco,total,311
2020-09-18,Mount Kisco,active,10
2020-09-18,Mount Kisco,new,0
2020-09-18,Mount Pleasant,total,626
2020-09-18,Mount Pleasant,active,15
2020-09-18,Mount Pleasant,new,3
2020-09-18,Mount Vernon,total,2878
2020-09-18,Mount Vernon,active,26
2020-09-18,Mount Vernon,new,1
2020-09-18,New Castle,total,245
2020-09-18,New Castle,active,2
2020-09-18,New Castle,new,3
2020-09-18,New Rochelle,total,3279
2020-09-18,New Rochelle,active,54
2020-09-18,New Rochelle,new,5
2020-09-18,North Castle,total,234
2020-09-18,North Castle,active,11
2020-09-18,North Castle,new,0
2020-09-18,North Salem,total,155
2020-09-18,North Salem,active,2
2020-09-18,North Salem,new,0
2020-09-18,Ossining Town,total,165
2020-09-18,Ossining Town,active,3
2020-09-18,Ossining Town,new,0
2020-09-18,Ossining Village,total,1129
2020-09-18,Ossining Village,active,18
2020-09-18,Ossining Village,new,1
2020-09-18,Peekskill,total,1064
2020-09-18,Peekskill,active,6
2020-09-18,Peekskill,new,0
2020-09-18,Pelham,total,176
2020-09-18,Pelham,active,0
2020-09-18,Pelham,new,0
2020-09-18,Pelham Manor,total,128
2020-09-18,Pelham Manor,active,3
2020-09-18,Pelham Manor,new,0
2020-09-18,Pleasantville,total,148
2020-09-18,Pleasantville,active,8
2020-09-18,Pleasantville,new,NA
2020-09-18,Port Chester,total,1341
2020-09-18,Port Chester,active,11
2020-09-18,Port Chester,new,0
2020-09-18,Pound Ridge,total,30
2020-09-18,Pound Ridge,active,1
2020-09-18,Pound Ridge,new,0
2020-09-18,Rye Brook,total,200
2020-09-18,Rye Brook,active,4
2020-09-18,Rye Brook,new,0
2020-09-18,Rye City,total,230
2020-09-18,Rye City,active,4
2020-09-18,Rye City,new,0
2020-09-18,Scarsdale,total,383
2020-09-18,Scarsdale,active,5
2020-09-18,Scarsdale,new,0
2020-09-18,Sleepy Hollow,total,463
2020-09-18,Sleepy Hollow,active,18
2020-09-18,Sleepy Hollow,new,0
2020-09-18,Somers,total,443
2020-09-18,Somers,active,19
2020-09-18,Somers,new,0
2020-09-18,Tarrytown,total,316
2020-09-18,Tarrytown,active,7
2020-09-18,Tarrytown,new,2
2020-09-18,Tuckahoe,total,146
2020-09-18,Tuckahoe,active,1
2020-09-18,Tuckahoe,new,0
2020-09-18,White Plains,total,1963
2020-09-18,White Plains,active,24
2020-09-18,White Plains,new,1
2020-09-18,Yonkers,total,7840
2020-09-18,Yonkers,active,120
2020-09-18,Yonkers,new,6
2020-09-18,Yorktown,total,799
2020-09-18,Yorktown,active,27
2020-09-18,Yorktown,new,3
2020-09-18,Totals,total,30451
2020-09-18,Totals,active,536
2020-09-18,Totals,new,30
2020-09-21,Ardsley,total,105
2020-09-21,Ardsley,active,2
2020-09-21,Ardsley,new,1
2020-09-21,Bedford,total,293
2020-09-21,Bedford,active,11
2020-09-21,Bedford,new,1
2020-09-21,Briarcliff Manor,total,127
2020-09-21,Briarcliff Manor,active,5
2020-09-21,Briarcliff Manor,new,0
